Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1103500  Y 1227000
X 1105500  Y 1211000
X 1105800  Y 1216700
X 1109500  Y 1214000
X 1110500  Y 1207500
X 1113000  Y 1226900
X 1117500  Y 1210500
X 1125500  Y 1227800
X 1130800  Y 1205100
X 1130900  Y 1226100
X 1139100  Y 1225700
X 1146000  Y 1226000
X 1146100  Y 1218300
X 1147000  Y 1212500
X 1159500  Y 1225500
X 1168000  Y 1205500
X 1171500  Y 1220800
X 1178600  Y 1208300
X 1178800  Y 1212400
X 1180900  Y 1203500
X 1187900  Y 1205400
X 1188500  Y 1212500
X 1193000  Y 1225400
X 1198500  Y 1205500
X 1200100  Y 1225000
X 1211500  Y 1220900
X 1212100  Y 1207200
X 1220400  Y 1205600
X 1220600  Y 1212800
X 1225500  Y 1226000
X 1232500  Y 1225300
X 1234000  Y 1214300
X 1237900  Y 1221200
X 1238100  Y 1216900
X 1238300  Y 1227700
X 1241500  Y 1214100
X 1242800  Y 1209500
X 1245800  Y 1223800
X 1251600  Y 1203500
X 1252300  Y 1209700
X 1254500  Y 1224500
X 1267000  Y 1212000
X 1267500  Y 1206000
X 1267500  Y 1220000
X 1283900  Y 1204800
X 1284200  Y 1211400
X 1284500  Y 1224500
X 1284500  Y 1216800
X 1298700  Y 1211500
X 1299400  Y 1217900
X 1299700  Y 1222200
X 1305000  Y 1222000
X 1305500  Y 1214500
X 1319500  Y 1208000
X 1319600  Y 1214600
X 1321000  Y 1221500
X 1324000  Y 1224000
X 1324500  Y 1205000
X 1324500  Y 1216500
X 1325000  Y 1211500
X 1339000  Y 1218100
X 1339000  Y 1221800
X 1339000  Y 1203600
X 1339100  Y 1212000
X 1344500  Y 1218500
X 1345500  Y 1214300
X 1359500  Y 1214400
X 1359500  Y 1208000
X 1360500  Y 1221500
X 1364000  Y 1224000
X 1364500  Y 1216500
X 1364500  Y 1204500
X 1365000  Y 1211500
X 1378700  Y 1218100
X 1378800  Y 1205200
X 1379200  Y 1223900
X 1379200  Y 1211500
X 1384500  Y 1218500
X 1385500  Y 1214100
X 1399500  Y 1208000
X 1399500  Y 1214500
X 1400500  Y 1221500
X 1404000  Y 1224000
X 1404500  Y 1205000
X 1404500  Y 1216500
X 1405000  Y 1211500
X 1418600  Y 1211300
X 1418700  Y 1205000
X 1419200  Y 1224100
X 1419300  Y 1217900
X 1424500  Y 1218500
X 1425500  Y 1214500
X 1439500  Y 1214500
X 1439500  Y 1208000
